LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
48,52.394525,13.039725,-18.5,2022-11-02T15:37:30.000Z,3.9508987665176387,4.3524203300476065,4.569735288619995,26.90596103668213,31.27400016784668,31.50658226013184,31.535602569580078,31.54309558868408,5.0,8.0,8.0,1101.0,348.0,60.0,2.0,0.0,0.0,6.0,7.0,7.5,1138.5,304.0,37.0,1.0,1.0,0.0,14.5141796875,55.421491602920845,1018.4798692382914,864.0,1056.0,320.0
49,52.394525,13.039728333,-18.3,2022-11-02T15:37:33.000Z,3.916886568069458,4.309513330459596,4.518185377120972,26.68858814239502,31.01101875305176,31.236127853393555,31.264202117919922,31.27153587341309,5.0,8.0,8.5,1107.0,351.0,64.0,2.5,0.5,0.5,6.0,6.5,8.0,1120.5,295.5,36.0,2.0,2.0,0.0,14.4989453125,55.47862695646028,1018.4778965274486,832.0,864.0,384.0
50,52.394525,13.03973,-18.3,2022-11-02T15:37:37.000Z,3.806794404983521,4.181508541107179,4.375751256942748,25.956473350524906,30.14728736877441,30.35915565490723,30.385555267333984,30.39256381988525,6.0,9.0,10.0,1113.0,354.0,68.0,3.0,1.0,1.0,5.0,6.0,7.0,963.0,254.0,27.0,3.0,2.0,0.0,14.487421875,55.54868370157469,1018.4729228478352,800.0,832.0,320.0
51,52.394525,13.03973,-18.2,2022-11-02T15:37:41.000Z,3.7733165025711064,4.13977313041687,4.326128959655762,25.74121189117432,29.88786506652832,30.09288024902344,30.11841106414795,30.125269889831547,6.0,9.0,10.0,1083.0,348.0,64.0,3.0,2.0,1.0,4.0,5.0,6.5,903.0,235.0,23.0,4.0,2.0,0.0,14.48283203125,55.62897031093231,1018.4777949738224,832.0,992.0,320.0
52,52.394523333,13.03973,-18.2,2022-11-02T15:37:44.000Z,3.696347951889038,4.050662040710448,4.2274038791656485,25.228374481201172,29.28356742858887,29.47970771789551,29.50411701202393,29.510756492614746,6.0,8.5,10.0,1059.0,340.0,65.0,3.0,2.0,1.0,4.0,4.5,5.5,807.0,212.5,20.0,4.0,2.0,0.0,14.4864453125,55.70098723916721,1018.4846269694406,704.0,864.0,416.0
53,52.394523333,13.03973,-18.2,2022-11-02T15:37:48.000Z,3.561143398284912,3.897330045700073,4.061170816421509,24.319119453430176,28.21837520599365,28.402140617370605,28.42499542236328,28.43130111694336,5.5,7.5,9.5,1035.0,332.0,66.0,3.0,2.0,1.0,4.0,4.5,5.0,814.5,218.5,16.5,3.0,1.0,0.0,14.4925,55.745322534081666,1018.490515383468,800.0,1056.0,288.0
54,52.394523333,13.03973,-18.2,2022-11-02T15:37:51.000Z,3.4444760084152217,3.7665510177612314,3.9211654663085938,23.5305118560791,27.297462463378906,27.47209453582764,27.49380111694336,27.49984836578369,5.0,8.0,9.0,1047.0,336.0,70.0,3.0,2.0,1.0,5.0,5.5,6.0,861.0,242.5,22.0,3.0,1.0,0.0,14.496796875,55.773881620257846,1018.508476657796,832.0,928.0,384.0
55,52.394516667,13.039708333,-18.1,2022-11-02T15:37:55.000Z,3.41312575340271,3.730067253112793,3.880532145500183,23.322120666503906,27.05154228210449,27.222368240356445,27.243595123291016,27.249547958374023,6.0,8.5,9.5,1026.0,329.0,64.0,3.0,2.0,1.0,5.0,5.5,6.5,876.0,251.5,22.0,3.0,2.0,0.0,14.49669921875,55.798776840190754,1018.5024845196737,768.0,1024.0,416.0
56,52.394496667,13.039661667,-18.1,2022-11-02T15:37:58.000Z,3.4427435398101807,3.7607675790786734,3.91046142578125,23.52887058258057,27.288201332092285,27.45883369445801,27.48003005981445,27.48600578308105,6.0,8.0,9.0,1005.0,322.0,58.0,3.0,2.0,1.0,5.0,5.0,6.0,820.5,243.5,21.0,2.0,2.0,0.0,14.49552734375,55.87025804641874,1018.5005388337106,800.0,960.0,288.0
57,52.394488333000005,13.039633333,-18.1,2022-11-02T15:38:02.000Z,3.5165106058120728,3.839784860610962,3.990738868713379,24.03711795806885,27.87469482421875,28.047411918640137,28.068861961364746,28.07493877410889,6.0,9.0,10.0,1068.0,343.0,62.0,3.0,2.0,1.0,5.0,5.0,7.0,900.0,259.5,21.0,2.0,2.0,0.0,14.4954296875,55.92632038838146,1018.5012095437996,768.0,832.0,320.0
